totalLogLikelihoodDensity residualTermL1 residualTermH1 noiseNormalizationTermL1 noiseNormalizationTermH1 totalLogPriorDensity H1NoiseLogPriorDensity L1NoiseLogPriorDensity gwLogPriorDensity gwExtrinsicLogPriorDensityTracker gwEllipticalWaveletLogPriorDensity
826649.7991735218 -11076.58335445485 -11034.38737894307 424776.9932917256 423983.7766151941 642.2537903268202 0 0 642.2537903268202 -6.206778379787981 648.4605687066082
826577.0813827669 -11101.48560009624 -11082.20292405647 424776.9932917256 423983.7766151941 643.4386188578464 0 0 643.4386188578464 -6.206778379787981 649.6453972376345
826645.2521975585 -11079.60349572069 -11035.91421364056 424776.9932917256 423983.7766151941 641.4273655027574 0 0 641.4273655027574 -6.206778379787981 647.6341438825455
826577.2973404588 -11101.9771791043 -11081.49538735656 424776.9932917256 423983.7766151941 643.4973242050559 0 0 643.4973242050559 -6.206778379787981 649.7041025848439
826644.7660007089 -11083.15599771368 -11032.84790849708 424776.9932917256 423983.7766151941 641.8146929416546 0 0 641.8146929416546 -6.206778379787981 648.0214713214426
826652.3708755136 -11076.76775109949 -11031.63128030653 424776.9932917256 423983.7766151941 642.2598423935748 0 0 642.2598423935748 -6.206778379787981 648.4666207733628
826653.8740902601 -11075.70063520728 -11031.19518145235 424776.9932917256 423983.7766151941 642.1381034175672 0 0 642.1381034175672 -6.206778379787981 648.3448817973552
826652.9050575085 -11075.79050121464 -11032.07434819652 424776.9932917256 423983.7766151941 642.5926392761113 0 0 642.5926392761113 -6.206778379787981 648.7994176558993
826652.5207573057 -11076.05959978277 -11032.18954983128 424776.9932917256 423983.7766151941 642.0200866732861 0 0 642.0200866732861 -6.206778379787981 648.2268650530741
826650.3315878958 -11076.44087608091 -11033.99744294296 424776.9932917256 423983.7766151941 641.5939059841378 0 0 641.5939059841378 -6.206778379787981 647.8006843639258
826655.5617706117 -11074.15123852006 -11031.05689778798 424776.9932917256 423983.7766151941 641.0795767146811 0 0 641.0795767146811 -6.206778379787981 647.2863550944692
826653.7535244913 -11075.47341011542 -11031.54297231288 424776.9932917256 423983.7766151941 641.1175174463716 0 0 641.1175174463716 -6.206778379787981 647.3242958261596
826653.7510109637 -11075.86004182011 -11031.15885413597 424776.9932917256 423983.7766151941 641.0700051813841 0 0 641.0700051813841 -6.206778379787981 647.2767835611721
826656.223383433 -11074.34844660295 -11030.19807688373 424776.9932917256 423983.7766151941 640.7709014021152 0 0 640.7709014021152 -6.206778379787981 646.9776797819032
826655.3915048453 -11075.63581076767 -11029.74259130663 424776.9932917256 423983.7766151941 641.1607334620545 0 0 641.1607334620545 -6.206778379787981 647.3675118418425
826659.3803732761 -11071.51362017973 -11029.87591346396 424776.9932917256 423983.7766151941 641.5273161012286 0 0 641.5273161012286 -6.206778379787981 647.7340944810167
826657.4243312711 -11071.5658911475 -11031.77968450104 424776.9932917256 423983.7766151941 641.3920928144859 0 0 641.3920928144859 -6.206778379787981 647.5988711942739
826657.7189462266 -11073.72540620391 -11029.32555448922 424776.9932917256 423983.7766151941 640.8966978483919 0 0 640.8966978483919 -6.206778379787981 647.1034762281799
826644.6009359352 -11077.76162489584 -11038.40734608869 424776.9932917256 423983.7766151941 640.845584540784 0 0 640.845584540784 -6.206778379787981 647.052362920572
826652.6722754457 -11074.00317484844 -11034.09445662566 424776.9932917256 423983.7766151941 641.2265333943387 0 0 641.2265333943387 -6.206778379787981 647.4333117741268
826652.3921925423 -11074.92099146165 -11033.45672291574 424776.9932917256 423983.7766151941 641.4506021093159 0 0 641.4506021093159 -6.206778379787981 647.657380489104
826654.6433146319 -11073.64970867808 -11032.47688360964 424776.9932917256 423983.7766151941 642.10346624934 0 0 642.10346624934 -6.206778379787981 648.3102446291281
826648.7765288854 -11075.39397243502 -11036.59940559937 424776.9932917256 423983.7766151941 643.4533624322736 0 0 643.4533624322736 -6.206778379787981 649.6601408120616
826649.6381078854 -11077.22543932226 -11033.90635971207 424776.9932917256 423983.7766151941 642.713282054047 0 0 642.713282054047 -6.206778379787981 648.920060433835
826649.310089346 -11078.26848338985 -11033.19133418379 424776.9932917256 423983.7766151941 642.4893274179464 0 0 642.4893274179464 -6.206778379787981 648.6961057977344
826564.1854062194 -11113.04928505781 -11083.53521564238 424776.9932917256 423983.7766151941 664.8890632543342 0 0 664.8890632543342 -6.206778379787981 671.0958416341223
826647.9243364651 -11080.23918993103 -11032.60638052351 424776.9932917256 423983.7766151941 643.0568716518803 0 0 643.0568716518803 -6.206778379787981 649.2636500316684
826647.886276616 -11079.48505639996 -11033.39857390369 424776.9932917256 423983.7766151941 642.5148959109378 0 0 642.5148959109378 -6.206778379787981 648.7216742907258
826650.5879051787 -11078.68150765423 -11031.50049408679 424776.9932917256 423983.7766151941 642.0213049489553 0 0 642.0213049489553 -6.206778379787981 648.2280833287433
826651.1339505668 -11079.24557666149 -11030.39037969142 424776.9932917256 423983.7766151941 642.5814570649345 0 0 642.5814570649345 -6.206778379787981 648.7882354447225
826657.0779668266 -11076.5159728884 -11027.17596720469 424776.9932917256 423983.7766151941 642.7042695409647 0 0 642.7042695409647 -6.206778379787981 648.9110479207527
826654.3607803261 -11077.31893475397 -11029.09019183963 424776.9932917256 423983.7766151941 643.6268989033554 0 0 643.6268989033554 -6.206778379787981 649.8336772831434
826654.2625105744 -11077.92691228811 -11028.58048405717 424776.9932917256 423983.7766151941 642.0366228737124 0 0 642.0366228737124 -6.206778379787981 648.2434012535005
826649.3102619064 -11080.38149522833 -11031.07814978496 424776.9932917256 423983.7766151941 642.039638482618 0 0 642.039638482618 -6.206778379787981 648.246416862406
826653.2970156539 -11078.95786315921 -11028.5150281065 424776.9932917256 423983.7766151941 642.4667214727433 0 0 642.4667214727433 -6.206778379787981 648.6734998525313
826603.1403782344 -11091.46117885872 -11066.16834982652 424776.9932917256 423983.7766151941 664.632108612881 0 0 664.632108612881 -6.206778379787981 670.838886992669
826653.0623720855 -11077.75022906424 -11029.95730576989 424776.9932917256 423983.7766151941 643.2767709324355 0 0 643.2767709324355 -6.206778379787981 649.4835493122235
826651.2322531936 -11079.38260961929 -11030.15504410684 424776.9932917256 423983.7766151941 643.4011443960286 0 0 643.4011443960286 -6.206778379787981 649.6079227758166
826654.7142217122 -11075.41072765633 -11030.6449575511 424776.9932917256 423983.7766151941 643.281875453078 0 0 643.281875453078 -6.206778379787981 649.488653832866
826613.7365960334 -11089.10834252985 -11057.92496835635 424776.9932917256 423983.7766151941 663.8570343658822 0 0 663.8570343658822 -6.206778379787981 670.0638127456702
826656.2975648041 -11076.95209805094 -11027.52024406472 424776.9932917256 423983.7766151941 642.1072133616086 0 0 642.1072133616086 -6.206778379787981 648.3139917413966
826658.146731464 -11075.38987090449 -11027.23330455118 424776.9932917256 423983.7766151941 641.7936026916208 0 0 641.7936026916208 -6.206778379787981 648.0003810714088
826654.3772596878 -11077.28962433892 -11029.10302289303 424776.9932917256 423983.7766151941 641.9788665223638 0 0 641.9788665223638 -6.206778379787981 648.1856449021518
826635.2886553919 -11076.78032578904 -11048.70092573867 424776.9932917256 423983.7766151941 664.799626338217 0 0 664.799626338217 -6.206778379787981 671.006404718005
826667.6645206781 -11070.11333240951 -11022.99205383205 424776.9932917256 423983.7766151941 643.3011099702208 0 0 643.3011099702208 -6.206778379787981 649.5078883500088
826667.3943872519 -11070.71768620556 -11022.65783346216 424776.9932917256 423983.7766151941 643.4379735056785 0 0 643.4379735056785 -6.206778379787981 649.6447518854666
826643.0845965091 -11072.44999731174 -11045.23531309874 424776.9932917256 423983.7766151941 665.3704536611095 0 0 665.3704536611095 -6.206778379787981 671.5772320408976
826681.5137451149 -11060.60415011671 -11018.65201168809 424776.9932917256 423983.7766151941 641.1408061642767 0 0 641.1408061642767 -6.206778379787981 647.3475845440647
826678.6873933473 -11061.52755576609 -11020.55495780628 424776.9932917256 423983.7766151941 642.473496535972 0 0 642.473496535972 -6.206778379787981 648.68027491576
826674.9824338607 -11063.64761691631 -11022.13985614278 424776.9932917256 423983.7766151941 643.3065902157497 0 0 643.3065902157497 -6.206778379787981 649.5133685955377
826674.8155212379 -11063.07271537224 -11022.88167030952 424776.9932917256 423983.7766151941 642.7463595415257 0 0 642.7463595415257 -6.206778379787981 648.9531379213138
826659.6415712265 -11065.37397478816 -11035.75436090508 424776.9932917256 423983.7766151941 665.056681151344 0 0 665.056681151344 -6.206778379787981 671.2634595311321
826674.3187812322 -11065.73042182865 -11020.72070385878 424776.9932917256 423983.7766151941 642.4093169078474 0 0 642.4093169078474 -6.206778379787981 648.6160952876354
826670.3242380575 -11060.35586124647 -11030.08980761575 424776.9932917256 423983.7766151941 664.8830957826619 0 0 664.8830957826619 -6.206778379787981 671.08987416245
826678.2599160464 -11061.64039027753 -11020.86960059579 424776.9932917256 423983.7766151941 643.2351491823283 0 0 643.2351491823283 -6.206778379787981 649.4419275621163
826664.7335851605 -11062.99844568437 -11033.03787607486 424776.9932917256 423983.7766151941 664.5503866388842 0 0 664.5503866388842 -6.206778379787981 670.7571650186723
826681.5238664848 -11060.14672221764 -11019.0993182173 424776.9932917256 423983.7766151941 641.8226984724306 0 0 641.8226984724306 -6.206778379787981 648.0294768522186
826661.5783767743 -11062.97088931868 -11036.22064082668 424776.9932917256 423983.7766151941 664.4021982927469 0 0 664.4021982927469 -6.206778379787981 670.6089766725349
826677.329096535 -11065.36444830617 -11018.07636207849 424776.9932917256 423983.7766151941 641.4393953754745 0 0 641.4393953754745 -6.206778379787981 647.6461737552626
826667.9972152635 -11062.20447364235 -11030.5682180138 424776.9932917256 423983.7766151941 663.6761454913634 0 0 663.6761454913634 -6.206778379787981 669.8829238711514
826681.2287307668 -11062.57274854678 -11016.96842760611 424776.9932917256 423983.7766151941 642.7780419098225 0 0 642.7780419098225 -6.206778379787981 648.9848202896105
826675.5260942425 -11056.7064553043 -11028.5373573729 424776.9932917256 423983.7766151941 663.5566215305053 0 0 663.5566215305053 -6.206778379787981 669.7633999102933
826682.6758849975 -11065.06027798047 -11013.03374394177 424776.9932917256 423983.7766151941 642.5904307993562 0 0 642.5904307993562 -6.206778379787981 648.7972091791443
826661.3441353267 -11065.37578333061 -11034.0499882624 424776.9932917256 423983.7766151941 663.5301291315776 0 0 663.5301291315776 -6.206778379787981 669.7369075113656
826685.4766775747 -11064.9068017747 -11010.38642757022 424776.9932917256 423983.7766151941 643.3733576389125 0 0 643.3733576389125 -6.206778379787981 649.5801360187005
826663.8254876498 -11065.16177576253 -11031.78264350733 424776.9932917256 423983.7766151941 663.435006424835 0 0 663.435006424835 -6.206778379787981 669.6417848046231
826690.6188056652 -11059.24810838846 -11010.90299286602 424776.9932917256 423983.7766151941 642.695058927906 0 0 642.695058927906 -6.206778379787981 648.901837307694
826694.7207972686 -11056.84871450896 -11009.20039514218 424776.9932917256 423983.7766151941 642.5106916167153 0 0 642.5106916167153 -6.206778379787981 648.7174699965034
826692.666895066 -11055.8939039292 -11012.20910792446 424776.9932917256 423983.7766151941 642.0983628453275 0 0 642.0983628453275 -6.206778379787981 648.3051412251156
826664.2519873165 -11064.42948064077 -11032.08843896239 424776.9932917256 423983.7766151941 663.6366181207568 0 0 663.6366181207568 -6.206778379787981 669.8433965005448
826696.5691470478 -11053.11941156297 -11011.08134830891 424776.9932917256 423983.7766151941 641.9120400309597 0 0 641.9120400309597 -6.206778379787981 648.1188184107477
826701.7218119802 -11050.80790011024 -11008.24019482912 424776.9932917256 423983.7766151941 642.2156352186536 0 0 642.2156352186536 -6.206778379787981 648.4224135984416
826702.3227733851 -11049.71079197063 -11008.73634156388 424776.9932917256 423983.7766151941 643.0007025193246 0 0 643.0007025193246 -6.206778379787981 649.2074808991126
826700.3042469468 -11052.06240534107 -11008.4032546318 424776.9932917256 423983.7766151941 642.373940534403 0 0 642.373940534403 -6.206778379787981 648.580718914191
826701.5010600684 -11050.83393429553 -11008.43491255584 424776.9932917256 423983.7766151941 642.8938430616059 0 0 642.8938430616059 -6.206778379787981 649.100621441394
826695.8728191713 -11055.30905559347 -11009.58803215492 424776.9932917256 423983.7766151941 642.4871348560729 0 0 642.4871348560729 -6.206778379787981 648.6939132358609
826676.2495304707 -11056.52244244365 -11027.99793400527 424776.9932917256 423983.7766151941 664.1625075659666 0 0 664.1625075659666 -6.206778379787981 670.3692859457547
826700.699062265 -11052.02812319156 -11008.04272146321 424776.9932917256 423983.7766151941 643.3558639237669 0 0 643.3558639237669 -6.206778379787981 649.562642303555
826702.7239681293 -11048.84361182505 -11009.20232696536 424776.9932917256 423983.7766151941 643.468732516456 0 0 643.468732516456 -6.206778379787981 649.6755108962441
826670.2996719928 -11061.29577300224 -11029.17446192464 424776.9932917256 423983.7766151941 664.3693341696946 0 0 664.3693341696946 -6.206778379787981 670.5761125494827
826705.6280125704 -11046.92020485135 -11008.2216894979 424776.9932917256 423983.7766151941 643.0090784597439 0 0 643.0090784597439 -6.206778379787981 649.215856839532
826706.3347191252 -11049.03732181914 -11005.39786597531 424776.9932917256 423983.7766151941 642.3399538576515 0 0 642.3399538576515 -6.206778379787981 648.5467322374395
826684.1728738358 -11049.66311419168 -11026.93391889221 424776.9932917256 423983.7766151941 663.20712715165 0 0 663.20712715165 -6.206778379787981 669.413905531438
826701.4865818797 -11052.54685749875 -11006.73646754128 424776.9932917256 423983.7766151941 642.3401375340142 0 0 642.3401375340142 -6.206778379787981 648.5469159138022
826686.893463995 -11048.09147740838 -11025.78496551634 424776.9932917256 423983.7766151941 663.6075260443527 0 0 663.6075260443527 -6.206778379787981 669.8143044241407
826705.4812506472 -11048.98951443319 -11006.29914183921 424776.9932917256 423983.7766151941 642.0531531324701 0 0 642.0531531324701 -6.206778379787981 648.2599315122582
826712.8988662917 -11047.62568459065 -11000.24535603729 424776.9932917256 423983.7766151941 642.2272124897049 0 0 642.2272124897049 -6.206778379787981 648.433990869493
826698.2053345302 -11042.78892105819 -11019.77565133122 424776.9932917256 423983.7766151941 663.4591739463814 0 0 663.4591739463814 -6.206778379787981 669.6659523261694
826711.4667654956 -11048.56547037222 -11000.73767105185 424776.9932917256 423983.7766151941 642.5829735989466 0 0 642.5829735989466 -6.206778379787981 648.7897519787347
826711.8034587232 -11049.20886773007 -10999.75758046631 424776.9932917256 423983.7766151941 643.2801299913231 0 0 643.2801299913231 -6.206778379787981 649.4869083711111
826701.7404481887 -11040.81029321414 -11018.21916551685 424776.9932917256 423983.7766151941 663.5230556535909 0 0 663.5230556535909 -6.206778379787981 669.7298340333789
826718.3199136769 -11046.28038902203 -10996.16960422063 424776.9932917256 423983.7766151941 643.1766780909942 0 0 643.1766780909942 -6.206778379787981 649.3834564707822
826704.4331687519 -11038.30959172571 -11018.02714644215 424776.9932917256 423983.7766151941 663.9561219122451 0 0 663.9561219122451 -6.206778379787981 670.1629002920331
826714.7009565666 -11047.61986866303 -10998.44908169005 424776.9932917256 423983.7766151941 642.1782643348529 0 0 642.1782643348529 -6.206778379787981 648.3850427146409
826724.3289022301 -11042.86032185432 -10993.5806828352 424776.9932917256 423983.7766151941 641.9087748253272 0 0 641.9087748253272 -6.206778379787981 648.1155532051152
826703.7083965862 -11039.3086497431 -11017.75286059033 424776.9932917256 423983.7766151941 663.6959820440297 0 0 663.6959820440297 -6.206778379787981 669.9027604238178
826726.5884136122 -11039.88615436871 -10994.29533893882 424776.9932917256 423983.7766151941 642.0761883566911 0 0 642.0761883566911 -6.206778379787981 648.2829667364791
826724.2786877051 -11040.01767581985 -10996.47354339485 424776.9932917256 423983.7766151941 641.956724858939 0 0 641.956724858939 -6.206778379787981 648.163503238727
826707.9041208467 -11036.55650544943 -11016.30928062364 424776.9932917256 423983.7766151941 663.6511202967703 0 0 663.6511202967703 -6.206778379787981 669.8578986765583
826720.7582081644 -11040.93076239097 -10999.08093636434 424776.9932917256 423983.7766151941 641.7767374055534 0 0 641.7767374055534 -6.206778379787981 647.9835157853414
826720.5453273655 -11040.98896321072 -10999.23561634344 424776.9932917256 423983.7766151941 641.1094171397181 0 0 641.1094171397181 -6.206778379787981 647.3161955195061
826720.5913747236 -11041.16278408789 -10999.01574810821 424776.9932917256 423983.7766151941 641.5281187178819 0 0 641.5281187178819 -6.206778379787981 647.7348970976699
826709.8365416897 -11037.70165512589 -11013.23171010414 424776.9932917256 423983.7766151941 662.4735918863364 0 0 662.4735918863364 -6.206778379787981 668.6803702661244
826722.3569999798 -11043.54815021764 -10994.86475672218 424776.9932917256 423983.7766151941 642.767078322993 0 0 642.767078322993 -6.206778379787981 648.9738567027811
826721.6393502725 -11042.74563773747 -10996.38491890967 424776.9932917256 423983.7766151941 642.3321930812921 0 0 642.3321930812921 -6.206778379787981 648.5389714610801
826723.866723744 -11042.23143138684 -10994.6717517888 424776.9932917256 423983.7766151941 641.0248488975855 0 0 641.0248488975855 -6.206778379787981 647.2316272773735
826703.2751741235 -11038.66394769441 -11018.83078510185 424776.9932917256 423983.7766151941 662.6814159460216 0 0 662.6814159460216 -6.206778379787981 668.8881943258096
826722.2551372191 -11044.35446236681 -10994.16030733377 424776.9932917256 423983.7766151941 641.0135723982296 0 0 641.0135723982296 -6.206778379787981 647.2203507780176
826707.588195282 -11037.70245044166 -11015.47926119607 424776.9932917256 423983.7766151941 662.4964537610334 0 0 662.4964537610334 -6.206778379787981 668.7032321408215
826715.5634033448 -11047.64233408572 -10997.56416948915 424776.9932917256 423983.7766151941 640.9830513080725 0 0 640.9830513080725 -6.206778379787981 647.1898296878605
826720.6360784735 -11046.68546715645 -10993.44836128969 424776.9932917256 423983.7766151941 641.9874854021981 0 0 641.9874854021981 -6.206778379787981 648.1942637819861
826707.6775885967 -11039.7034488807 -11013.38886944224 424776.9932917256 423983.7766151941 662.9471248549669 0 0 662.9471248549669 -6.206778379787981 669.1539032347549
826726.0086462086 -11044.29341738522 -10990.46784332599 424776.9932917256 423983.7766151941 641.6877381317622 0 0 641.6877381317622 -6.206778379787981 647.8945165115503
826713.1385336348 -11036.68688781072 -11010.94448547417 424776.9932917256 423983.7766151941 663.5151504451062 0 0 663.5151504451062 -6.206778379787981 669.7219288248942
826724.9113674208 -11041.63991348705 -10994.21862601189 424776.9932917256 423983.7766151941 641.2453287762625 0 0 641.2453287762625 -6.206778379787981 647.4521071560505
826721.0424129756 -11030.83425022199 -11008.89324372208 424776.9932917256 423983.7766151941 663.0225268453465 0 0 663.0225268453465 -6.206778379787981 669.2293052251346
826734.6728933859 -11042.34907730553 -10983.74793622836 424776.9932917256 423983.7766151941 642.1561000295143 0 0 642.1561000295143 -6.206778379787981 648.3628784093023
826716.9660846653 -11031.72989680088 -11012.07392545353 424776.9932917256 423983.7766151941 663.8571566649367 0 0 663.8571566649367 -6.206778379787981 670.0639350447248
826738.7795463144 -11037.58664668053 -10984.40371392482 424776.9932917256 423983.7766151941 642.6074157578164 0 0 642.6074157578164 -6.206778379787981 648.8141941376044
826722.9433588462 -11030.08052553251 -11007.74602254096 424776.9932917256 423983.7766151941 663.3847569013933 0 0 663.3847569013933 -6.206778379787981 669.5915352811813
826740.0179772344 -11038.86104046111 -10981.89088922421 424776.9932917256 423983.7766151941 643.760009323212 0 0 643.760009323212 -6.206778379787981 649.966787703
826749.8093775911 -11029.85747885173 -10981.1030504768 424776.9932917256 423983.7766151941 643.9653845268908 0 0 643.9653845268908 -6.206778379787981 650.1721629066789
826746.5160500543 -11032.75694083837 -10981.49691602696 424776.9932917256 423983.7766151941 643.8006541142253 0 0 643.8006541142253 -6.206778379787981 650.0074324940133
826754.1348419471 -11027.90300008422 -10978.73206488833 424776.9932917256 423983.7766151941 643.4116402485751 0 0 643.4116402485751 -6.206778379787981 649.6184186283631
826755.557416632 -11027.47301202692 -10977.73947826081 424776.9932917256 423983.7766151941 643.7218102935911 0 0 643.7218102935911 -6.206778379787981 649.9285886733792
826754.4947678318 -11028.11871542604 -10978.15642366189 424776.9932917256 423983.7766151941 643.8806013295738 0 0 643.8806013295738 -6.206778379787981 650.0873797093618
826755.8866236736 -11023.91617213769 -10980.96711110844 424776.9932917256 423983.7766151941 643.7621666704426 0 0 643.7621666704426 -6.206778379787981 649.9689450502307
826758.6339530672 -11023.13330964628 -10979.00264420608 424776.9932917256 423983.7766151941 642.6690900941496 0 0 642.6690900941496 -6.206778379787981 648.8758684739377
826759.6877826618 -11023.06021273051 -10978.0219115274 424776.9932917256 423983.7766151941 641.7151432186648 0 0 641.7151432186648 -6.206778379787981 647.9219215984529
826755.2289636491 -11024.13532274592 -10981.40562052469 424776.9932917256 423983.7766151941 641.085343030759 0 0 641.085343030759 -6.206778379787981 647.292121410547
826752.6658696604 -11026.35294725766 -10981.75109000152 424776.9932917256 423983.7766151941 643.0595967601892 0 0 643.0595967601892 -6.206778379787981 649.2663751399772
826754.2741736809 -11023.17890611967 -10983.31682711912 424776.9932917256 423983.7766151941 643.4033542808319 0 0 643.4033542808319 -6.206778379787981 649.6101326606199
826751.0872301444 -11024.99277563124 -10984.68990114403 424776.9932917256 423983.7766151941 641.1970369234232 0 0 641.1970369234232 -6.206778379787981 647.4038153032112
826749.2605846607 -11028.15791254906 -10983.35140970995 424776.9932917256 423983.7766151941 641.2866338778517 0 0 641.2866338778517 -6.206778379787981 647.4934122576398
826749.4324174038 -11026.88461116605 -10984.45287834983 424776.9932917256 423983.7766151941 642.2241675268817 0 0 642.2241675268817 -6.206778379787981 648.4309459066698
826759.7018003102 -11021.50796934126 -10979.56013726825 424776.9932917256 423983.7766151941 642.5596392325032 0 0 642.5596392325032 -6.206778379787981 648.7664176122912
826757.4289086435 -11022.54726301062 -10980.7937352656 424776.9932917256 423983.7766151941 643.4471225542458 0 0 643.4471225542458 -6.206778379787981 649.6539009340338
826756.8669226163 -11024.78146774502 -10979.12151655845 424776.9932917256 423983.7766151941 642.9889188845017 0 0 642.9889188845017 -6.206778379787981 649.1956972642897
826760.2673175039 -11023.20337912178 -10977.29921029398 424776.9932917256 423983.7766151941 642.3420703017672 0 0 642.3420703017672 -6.206778379787981 648.5488486815552
826719.4669161758 -11043.50729380277 -10997.79569694119 424776.9932917256 423983.7766151941 653.1357954100637 0 0 653.1357954100637 -6.206778379787981 659.3425737898517
826761.1174674276 -11021.07920881259 -10978.57323067941 424776.9932917256 423983.7766151941 642.4940344861044 0 0 642.4940344861044 -6.206778379787981 648.7008128658924
826762.140222243 -11021.75218468259 -10976.87749999399 424776.9932917256 423983.7766151941 642.2276125583038 0 0 642.2276125583038 -6.206778379787981 648.4343909380918
826764.6839084161 -11020.8164020459 -10975.26959645771 424776.9932917256 423983.7766151941 642.387780560317 0 0 642.387780560317 -6.206778379787981 648.594558940105
826744.9279059671 -11032.22038022679 -10983.62162072581 424776.9932917256 423983.7766151941 653.673594287128 0 0 653.673594287128 -6.206778379787981 659.8803726669161
826758.2551604396 -11027.04393868043 -10975.47080779962 424776.9932917256 423983.7766151941 641.9520602492014 0 0 641.9520602492014 -6.206778379787981 648.1588386289894
826771.7446507278 -11016.98482388812 -10972.04043230365 424776.9932917256 423983.7766151941 642.6389224152579 0 0 642.6389224152579 -6.206778379787981 648.8457007950459
826772.5035899702 -11013.91178540872 -10974.35453154077 424776.9932917256 423983.7766151941 641.8169023574117 0 0 641.8169023574117 -6.206778379787981 648.0236807371997
826778.0594057426 -11013.03078269893 -10969.67971847819 424776.9932917256 423983.7766151941 642.0006062097975 0 0 642.0006062097975 -6.206778379787981 648.2073845895856
826777.1806060758 -11013.67826923566 -10969.91103160824 424776.9932917256 423983.7766151941 641.2310306685667 0 0 641.2310306685667 -6.206778379787981 647.4378090483548
826762.6901352792 -11023.77878373583 -10974.30098790467 424776.9932917256 423983.7766151941 653.3242697056635 0 0 653.3242697056635 -6.206778379787981 659.5310480854515
826773.1753883797 -11012.89075805148 -10974.70376048853 424776.9932917256 423983.7766151941 641.6408804122275 0 0 641.6408804122275 -6.206778379787981 647.8476587920155
826769.9712101854 -11016.14488767717 -10974.65380905704 424776.9932917256 423983.7766151941 643.0734763722579 0 0 643.0734763722579 -6.206778379787981 649.2802547520459
826774.686245826 -11012.81279226608 -10973.27086882763 424776.9932917256 423983.7766151941 643.0556804291562 0 0 643.0556804291562 -6.206778379787981 649.2624588089442
826771.8775508541 -11013.89861547224 -10974.99374059335 424776.9932917256 423983.7766151941 642.6396116625189 0 0 642.6396116625189 -6.206778379787981 648.8463900423069
826762.6223754492 -11019.08093041273 -10979.06660105774 424776.9932917256 423983.7766151941 653.3908581245855 0 0 653.3908581245855 -6.206778379787981 659.5976365043736
826773.6554954327 -11014.4983697104 -10972.61604177663 424776.9932917256 423983.7766151941 640.4413078814129 0 0 640.4413078814129 -6.206778379787981 646.6480862612009
826773.1946567497 -11014.68905038438 -10972.88619978561 424776.9932917256 423983.7766151941 652.1222698274486 0 0 652.1222698274486 -6.206778379787981 658.3290482072366
826776.739710635 -11012.115944505 -10971.91425177956 424776.9932917256 423983.7766151941 641.1118711381345 0 0 641.1118711381345 -6.206778379787981 647.3186495179225
826778.65744845 -11012.45132297324 -10969.66113549648 424776.9932917256 423983.7766151941 652.9742474232104 0 0 652.9742474232104 -6.206778379787981 659.1810258029984
826789.6125708325 -11008.32536621177 -10962.83196987537 424776.9932917256 423983.7766151941 653.4925564152401 0 0 653.4925564152401 -6.206778379787981 659.6993347950281
826777.9503025854 -11012.0040445274 -10970.81555980688 424776.9932917256 423983.7766151941 642.3704901473481 0 0 642.3704901473481 -6.206778379787981 648.5772685271361
826808.1295232751 -11001.38633589166 -10951.25404775298 424776.9932917256 423983.7766151941 653.4673062685259 0 0 653.4673062685259 -6.206778379787981 659.674084648314
826799.3444866947 -11004.51848624163 -10956.90693398337 424776.9932917256 423983.7766151941 653.522904568957 0 0 653.522904568957 -6.206778379787981 659.729682948745
826772.1501043637 -11013.07157200315 -10975.54823055284 424776.9932917256 423983.7766151941 641.7816997625114 0 0 641.7816997625114 -6.206778379787981 647.9884781422994
826804.095903327 -11001.55162100824 -10955.12238258439 424776.9932917256 423983.7766151941 652.8037075446815 0 0 652.8037075446815 -6.206778379787981 659.0104859244695
826771.5883257312 -11013.94957354997 -10975.23200763841 424776.9932917256 423983.7766151941 641.4568103562671 0 0 641.4568103562671 -6.206778379787981 647.6635887360551
826814.4277934451 -10996.46644955909 -10949.87566391544 424776.9932917256 423983.7766151941 652.8311133951507 0 0 652.8311133951507 -6.206778379787981 659.0378917749388
826810.991390117 -10997.87841057709 -10951.90010622559 424776.9932917256 423983.7766151941 652.6962871029576 0 0 652.6962871029576 -6.206778379787981 658.9030654827457
826812.7335017355 -10997.75236038257 -10950.28404480161 424776.9932917256 423983.7766151941 653.2973956358785 0 0 653.2973956358785 -6.206778379787981 659.5041740156665
826810.9579492146 -10998.98432168286 -10950.82763602227 424776.9932917256 423983.7766151941 653.6403509118526 0 0 653.6403509118526 -6.206778379787981 659.8471292916406
826811.5328196601 -10997.72438210278 -10951.51270515681 424776.9932917256 423983.7766151941 653.8892924884879 0 0 653.8892924884879 -6.206778379787981 660.0960708682759
826813.7042082801 -10997.92060998687 -10949.14508865275 424776.9932917256 423983.7766151941 654.1380902981572 0 0 654.1380902981572 -6.206778379787981 660.3448686779452
826814.1166044739 -10996.78899594399 -10949.86430650171 424776.9932917256 423983.7766151941 654.1316513954255 0 0 654.1316513954255 -6.206778379787981 660.3384297752135
826820.5430093673 -10993.33851243812 -10946.88838511434 424776.9932917256 423983.7766151941 653.6298763521831 0 0 653.6298763521831 -6.206778379787981 659.8366547319712
826826.7046215149 -10990.78412291951 -10943.28116248526 424776.9932917256 423983.7766151941 653.6461346505366 0 0 653.6461346505366 -6.206778379787981 659.8529130303247
826835.0293571416 -10988.20640930762 -10937.5341404705 424776.9932917256 423983.7766151941 653.2469537230697 0 0 653.2469537230697 -6.206778379787981 659.4537321028578
