temperature_0 temperature_1 temperature_2 temperature_3 temperature_4 temperature_5 temperature_6 temperature_7 temperature_8 temperature_9 temperature_10 temperature_11 temperature_12 temperature_13 temperature_14 temperature_15 temperature_16 temperature_17 temperature_18 temperature_19 accepted_hotter_swap_0 accepted_hotter_swap_1 accepted_hotter_swap_2 accepted_hotter_swap_3 accepted_hotter_swap_4 accepted_hotter_swap_5 accepted_hotter_swap_6 accepted_hotter_swap_7 accepted_hotter_swap_8 accepted_hotter_swap_9 accepted_hotter_swap_10 accepted_hotter_swap_11 accepted_hotter_swap_12 accepted_hotter_swap_13 accepted_hotter_swap_14 accepted_hotter_swap_15 accepted_hotter_swap_16 accepted_hotter_swap_17 accepted_hotter_swap_18 accepted_hotter_swap_19 acceptance_ratio_0 acceptance_ratio_1 acceptance_ratio_2 acceptance_ratio_3 acceptance_ratio_4 acceptance_ratio_5 acceptance_ratio_6 acceptance_ratio_7 acceptance_ratio_8 acceptance_ratio_9 acceptance_ratio_10 acceptance_ratio_11 acceptance_ratio_12 acceptance_ratio_13 acceptance_ratio_14 acceptance_ratio_15 acceptance_ratio_16 acceptance_ratio_17 acceptance_ratio_18 acceptance_ratio_19 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0.1602651589003704 0.1009943458763892 0.08637161240007799 0.07291869760187171 0.06336517839734841 0.05420159875219341 0.05381165919282511 0.06745954377071554 0.06200038993955937 0.09241567557028661 0.1327744199649054 0.1860011698186781 0.3008383700526419 0.4458958861376487 0.534022226554884 0.6036264379021252 0.6615324624683174 0.7128095145252485 0.7621368687853383 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0.160233918128655 0.1009746588693957 0.08635477582846005 0.07290448343079922 0.06335282651072124 0.05419103313840156 0.05380116959064327 0.06744639376218324 0.06198830409356725 0.09239766081871345 0.1327485380116959 0.1859649122807017 0.3007797270955166 0.4458089668615984 0.5341130604288499 0.6035087719298246 0.661598440545809 0.7126705653021442 0.7621832358674464 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0.1602026895342039 0.1009549795361528 0.08633794581952836 0.07289027480023387 0.06334047943870591 0.05418047164295459 0.05379068407717794 0.06743324887936075 0.06197622295848763 0.09237965308906645 0.1327226661469499 0.1859286688754629 0.3007211069966868 0.4457220814656013 0.5342038588969011 0.6035860456051452 0.6616643929058663 0.7125316702397193 0.7620346910933541 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0.1601714731098987 0.1009353078721746 0.08651597817614964 0.07287607170693687 0.06332813717848793 0.05416991426344505 0.05378020265003897 0.06742010911925175 0.06196414653156664 0.09236165237724084 0.1326968043647701 0.1858924395946999 0.3006625097427904 0.445830085736555 0.534099766173032 0.6034684333593141 0.661730319563523 0.7125876851130164 0.7620810600155885 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0.1601402688486265 0.1009156438729788 0.08669394116501071 0.07286187414767192 0.06331579972725501 0.05415936099746737 0.05376972530683811 0.06740697447886226 0.0619520748100526 0.09234365867913501 0.1326709526592636 0.1858562244301578 0.3006039353204754 0.4457432300798753 0.5341905318527177 0.6035456847847263 0.6617962205338009 0.7126436781609196 0.7619325930255212 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0.1601090767432801 0.1008959875340865 0.08687183482664589 0.0728476821192053 0.06330346708219711 0.05414881184261784 0.05375925204518894 0.06739384495520062 0.06194000779119595 0.09232567199065056 0.1326451110245423 0.1858200233735879 0.3005453837164005 0.4456564082586677 0.5342812621737437 0.6034281262173744 0.6618620958317102 0.7126996493961824 0.7619789637709389 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0.1600778967867575 0.1008763388510224 0.08704965920155794 0.07283349561830574 0.06329113924050633 0.05413826679649465 0.05374878286270691 0.06738072054527751 0.06192794547224927 0.09230769230769231 0.1326192794547225 0.1857838364167478 0.3004868549172346 0.4457643622200584 0.5341772151898734 0.6035053554040896 0.6619279454722493 0.7127555988315482 0.7618305744888023 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0.1600467289719626 0.1008566978193146 0.08722741433021806 0.07281931464174454 0.06327881619937695 0.05412772585669782 0.05373831775700934 0.06756230529595016 0.06191588785046729 0.09228971962616822 0.1325934579439252 0.1857476635514019 0.3004283489096573 0.4456775700934579 0.5340732087227414 0.6033878504672897 0.661993769470405 0.7128115264797508 0.7616822429906542 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0.1600155732918045 0.1008370644344948 0.08721043410550905 0.0728051391862955 0.06326649795600545 0.05411718902082928 0.05372785672571539 0.06774381934981506 0.06190383492310687 0.09227175394198948 0.132567646486276 0.1857115047693206 0.3003698656803582 0.4455908117578353 0.534163908896243 0.6032703912789565 0.6620595678411524 0.7128674323535137 0.7615339692427486 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0.1599844297391981 0.1008174386920981 0.08719346049046321 0.07279096924873492 0.0632541845075905 0.0541066562864928 0.05391202802646945 0.06773063448812768 0.06189178668742702 0.09225379525107046 0.132541845075905 0.1856753600622811 0.3003114052160374 0.4456987154534838 0.5342545737641106 0.6031529778123783 0.6619307123394317 0.7127286882055275 0.7613857532113663 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0.1599532983070636 0.1009924109748978 0.08717649348122203 0.0727768048258416 0.06324187585133294 0.05409612765129403 0.05409612765129403 0.06771745475773497 0.06187974314068885 0.09223584354932866 0.1325160537069469 0.1856392294220665 0.3002529675034054 0.4456119867678537 0.5341506129597198 0.6032302004280988 0.6618019069857949 0.712784588441331 0.7612375948628137 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0.1599221789883268 0.1011673151750973 0.08715953307392996 0.07276264591439689 0.0632295719844358 0.05408560311284047 0.05428015564202335 0.06770428015564202 0.06186770428015564 0.09221789883268483 0.1324902723735409 0.1856031128404669 0.3001945525291829 0.4457198443579767 0.5340466926070039 0.6033073929961089 0.6616731517509727 0.7126459143968872 0.761284046692607 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0.1598910717759191 0.1011476366465668 0.08714257926473448 0.07274849251118459 0.06341178758996305 0.05407508266874149 0.05446411204045905 0.06769111067885625 0.06185567010309279 0.09219996109706283 0.1324645010698308 0.1855670103092784 0.3001361602801011 0.4456331453024703 0.5341373273682163 0.603190040848084 0.6617389612915775 0.7125072943007197 0.761330480451274 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0.1598599766627771 0.1011279657720731 0.08712563204978607 0.07273434461299105 0.06339945546479969 0.05406456631660832 0.05464799688837028 0.06767794632438739 0.06184364060676779 0.09218203033838973 0.132438739789965 0.1855309218203034 0.3000777907429016 0.4455464799688837 0.5342279268767016 0.6030727343446129 0.661804745235317 0.7125632049786076 0.7613768961493582 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0.1598288936418433 0.1011083025471515 0.08710869142523819 0.07272020221660509 0.06338712813532957 0.05405405405405406 0.05483181022749368 0.06766478708924752 0.06183161578845032 0.09216410655259576 0.1324129885280964 0.185494847365351 0.300019443904336 0.4456542873809061 0.5341240521096636 0.6031499125024304 0.6618705035971223 0.7124246548706981 0.7614232937973945 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0.1597978227060653 0.1010886469673406 0.08709175738724728 0.07270606531881804 0.06356920684292379 0.05404354587869362 0.05482115085536547 0.06765163297045101 0.06181959564541213 0.09214618973561431 0.1323872472783826 0.1854587869362364 0.2999611197511664 0.4457620528771384 0.5340202177293935 0.6030326594090202 0.6619362363919129 0.7122861586314152 0.7614696734059098 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0.1597667638483965 0.1010689990281827 0.08707482993197278 0.07269193391642371 0.06355685131195335 0.05403304178814383 0.05481049562682216 0.06763848396501458 0.06180758017492712 0.09212827988338193 0.1323615160349854 0.1854227405247813 0.3000971817298348 0.4458697764820214 0.5341107871720117 0.6029154518950437 0.6620019436345967 0.7123420796890184 0.7613216715257531 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0.1597357170617956 0.1010493587252235 0.08705790905557714 0.07267780800621843 0.06354450058297707 0.05402254178002332 0.05479984453944812 0.06762534006995725 0.06179556937427128 0.09211037699183833 0.1323357947920715 0.1853867081228138 0.3002331908278275 0.4457831325301205 0.5340069957248348 0.6027982899339293 0.6620676253400699 0.7122036533229693 0.7613680528565876 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0.1597046823392267 0.1012240139887313 0.08704099475422576 0.07266368758500097 0.06353215465319603 0.05401204585195259 0.05478919759082961 0.06761220128230037 0.06178356324072275 0.09228676899164562 0.1323100835438119 0.1853506897221683 0.3001748591412473 0.4456965222459685 0.5340975325432291 0.6026811734991258 0.6619389935884982 0.7122595686807849 0.7614144161647561 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0.1596736596736597 0.1013986013986014 0.08702408702408702 0.07264957264957266 0.06351981351981352 0.054001554001554 0.05477855477855478 0.0675990675990676 0.06177156177156177 0.09246309246309246 0.1322843822843823 0.1853146853146853 0.3001165501165501 0.4458041958041958 0.5339937839937839 0.6027583527583528 0.662004662004662 0.7121212121212122 0.7614607614607615 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0.1596426490580695 0.1013789085259274 0.0870071858613323 0.07263546319673723 0.06350747718003495 0.05399106622645174 0.05476791610021364 0.06758593901728491 0.06175956496407069 0.09244513497766557 0.1322586910079627 0.1852786948922121 0.3000582637405321 0.4457176150708875 0.5338900757428627 0.6026412895707904 0.6620703049135754 0.7119829093027772 0.7615070887550981 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0.1596116504854369 0.1013592233009709 0.08699029126213592 0.07262135922330097 0.06349514563106796 0.05398058252427185 0.05475728155339806 0.06776699029126214 0.06174757281553398 0.09242718446601941 0.1322330097087379 0.185242718446602 0.3 0.445631067961165 0.5339805825242718 0.6025242718446602 0.6619417475728155 0.7120388349514563 0.7615533980582524 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0.1595806639487478 0.1013395457192778 0.0869734032226752 0.07260726072607261 0.0634828188701223 0.0539701028926422 0.0547466511357018 0.06794797126771501 0.06173558532323821 0.0924092409240924 0.1322073383808969 0.1852067559697146 0.2999417588817705 0.4455445544554456 0.5338769171034751 0.6024072995534847 0.6618132401475442 0.7119006018248883 0.7615996893807028 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0.1595496894409938 0.1013198757763975 0.08695652173913043 0.07259316770186336 0.06347049689440994 0.05395962732919254 0.0547360248447205 0.06793478260869565 0.06172360248447205 0.09239130434782608 0.1321816770186335 0.1851708074534162 0.2998835403726708 0.4456521739130435 0.5339673913043478 0.6022903726708074 0.6616847826086957 0.7119565217391305 0.7614518633540373 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 0.1595187269551717 0.1013002134678828 0.08693964680768484 0.0725790801474869 0.06345817970114496 0.05394915583155444 0.05472540267805162 0.06811566078012808 0.0617116242965263 0.09237337473316515 0.1321560256161459 0.1851348728895789 0.2998253444595381 0.4457597516010091 0.5338637686784398 0.6021734911701921 0.6617504366388511 0.712012419949544 0.7614981564137395 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0.1594877764842841 0.1012805587892899 0.08692277842452464 0.07256499805975941 0.06344586728754366 0.05393868839736127 0.05471478463329453 0.0682964687621265 0.06169965075669383 0.09235545207605743 0.1321303841676368 0.1850989522700815 0.29976717112922 0.4456732634846721 0.5337601862630966 0.6022506790842065 0.6616220411331005 0.7120682964687621 0.7615444315095071 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0.1594568380213385 0.1012609117361785 0.08690591658583899 0.07255092143549952 0.06343355965082444 0.0539282250242483 0.05470417070805043 0.06847720659553831 0.06168768186226964 0.09233753637245393 0.1321047526673133 0.1850630455868089 0.2997090203685742 0.4457807953443259 0.5336566440349175 0.6023278370514064 0.6616876818622697 0.7121241513094083 0.7613967022308439 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0.1594259115593483 0.1012412723041117 0.08688906128782002 0.07253685027152831 0.06342125678820791 0.0539177657098526 0.05469356089992242 0.06846392552366175 0.06167571761055082 0.09231962761830877 0.1320791311093871 0.1850271528316524 0.2996508921644686 0.4458882854926299 0.5337470907680373 0.602211016291699 0.6617532971295578 0.7119860356865787 0.7614429790535299 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0.1593949970913322 0.1012216404886562 0.08687221252666279 0.07252278456466939 0.06340895869691682 0.05390731045181307 0.05468295520651541 0.06864456079115765 0.06166375799883653 0.09230172580957921 0.1320535194880745 0.1849912739965096 0.2995927865037813 0.4458018227651735 0.5338375024238898 0.6020942408376964 0.661818886949777 0.7118479736280784 0.7612953267403529 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 1 0 0.1593640946103141 0.1012020162853819 0.08685537029856534 0.07250872431174873 0.06339666537417604 0.05389685924777046 0.05467235362543622 0.06882512601783637 0.06165180302442808 0.09228383094222567 0.132027917797596 0.1849554090732842 0.299728576967817 0.4459092671578131 0.5337340054284606 0.6021713842574641 0.6618844513377278 0.711709965102753 0.7613416052733618 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0.1593332041093235 0.1011823996898624 0.08683853459972862 0.07249466950959488 0.06338437681721264 0.05388641209536732 0.05466175615429347 0.06900562124442722 0.06163985268462881 0.09226594301221167 0.1320023260321768 0.1849195580538864 0.2998643147896879 0.4458228338825354 0.5338243845706532 0.6022484977708858 0.6619499903081992 0.7115720100794728 0.7613878658654778 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0.1593023255813953 0.1011627906976744 0.08682170542635659 0.07248062015503876 0.06337209302325582 0.05387596899224806 0.05465116279069768 0.06899224806201551 0.06162790697674419 0.09224806201550388 0.1319767441860465 0.1848837209302326 0.2998062015503876 0.4459302325581395 0.5337209302325582 0.6023255813953489 0.6618217054263565 0.7116279069767442 0.7614341085271318 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0.1592714590195698 0.1011431893043984 0.08680488277465608 0.07246657624491377 0.06335981398953691 0.05386552993605891 0.05464057353226119 0.06897888006200349 0.06161596589808177 0.09223018794807208 0.1319511722534392 0.1848478976942453 0.2997481108312343 0.4458438287153653 0.5338112768843247 0.6024026351482271 0.661693470257702 0.7116837822127494 0.7612865723696958 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0.1592406044168927 0.101123595505618 0.08678806664083688 0.07245253777605579 0.06334753971328942 0.05385509492444789 0.05462998837659822 0.06896551724137931 0.06160402944595118 0.09221232080588919 0.1319256102285936 0.1848120883378535 0.2996900426191399 0.4457574583494769 0.5339015885315769 0.6024796590468811 0.6615652847733436 0.7117396358000775 0.7613328167376986 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0.1592097617664149 0.1011040092969204 0.08677125702111176 0.07243850474530311 0.06333527019174898 0.05384466395506488 0.05481309316288979 0.06895215959713345 0.06159209761766415 0.09219446058493125 0.1319000581057525 0.1847762928529924 0.2996319969010265 0.4456711214410227 0.5339918651946542 0.6023629672670928 0.6614371489444122 0.7117954677513074 0.7613790431919427 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0.1591789310611929 0.1010844306738962 0.08675445391169635 0.07242447714949651 0.06332300542215337 0.05383423702556158 0.05480247869868319 0.06893880712625872 0.06158017041053447 0.09217660728117738 0.1318745158791634 0.1847405112316034 0.2995739736638265 0.4457784663051898 0.5340821068938807 0.6022463206816422 0.6615027110766848 0.7118512780790085 0.761425251742835 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0.1591481122942885 0.1010648596321394 0.08673765730880929 0.07241045498547918 0.0633107454017425 0.05382381413359148 0.0547918683446273 0.06892545982575024 0.06156824782187802 0.09235237173281703 0.1318489835430784 0.1847047434656341 0.2995159728944821 0.4456921587608906 0.5339787028073573 0.6021297192642788 0.6615682478218781 0.7117134559535334 0.7614714424007745 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0.1591173054587689 0.1010452961672474 0.08672086720867209 0.07239643825009678 0.06329849012775841 0.05381339527680991 0.05478126209833527 0.0689121176926055 0.06155632984901278 0.09252806813782423 0.1318234610917538 0.1846689895470383 0.2994579945799458 0.4456058846302749 0.5338753387533876 0.6022067363530779 0.6614401858304297 0.7117692605497483 0.7615176151761518 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0.1590865105477066 0.101025740274821 0.0867040836075092 0.07238242694019741 0.06328623959744532 0.05380298045287401 0.0547706599574221 0.06889878072382427 0.06154441648925876 0.09251016063479775 0.1317979485194504 0.1846332494677763 0.2994000387071802 0.4455196438939423 0.5337720147087285 0.6022837236307335 0.6615057093090768 0.7116315076446681 0.7613702341784401 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0.1590557275541796 0.1010061919504644 0.08668730650154799 0.07236842105263158 0.06346749226006192 0.05379256965944272 0.05476006191950464 0.06888544891640867 0.06153250773993808 0.0924922600619195 0.1317724458204334 0.1845975232198142 0.2993421052631579 0.4454334365325077 0.5338622291021672 0.6023606811145511 0.6613777089783281 0.711687306501548 0.7612229102167183 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0.159024956471271 0.1009866511897853 0.08667053588701877 0.07235442058425227 0.0636486747920294 0.05378216289417682 0.05474946798220159 0.06906558328496808 0.06152060359837493 0.09247436641516735 0.1317469529889727 0.1845618107951248 0.2992841942348617 0.4453472625266009 0.5339524085896692 0.6022441478042174 0.661249758173728 0.7117430837686206 0.7612691042754884 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0.1589941972920696 0.1009671179883946 0.08665377176015474 0.07234042553191489 0.06363636363636363 0.05377176015473888 0.05473887814313346 0.06924564796905222 0.06150870406189555 0.09245647969052224 0.1317214700193424 0.1845261121856867 0.2992263056092843 0.4452611218568666 0.5340425531914894 0.6023210831721471 0.6613152804642166 0.711605415860735 0.7613152804642166 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0.1589634500096693 0.1009475923419068 0.08663701411719203 0.07232643589247728 0.0636240572423129 0.05376136143879327 0.05472829239992265 0.06942564300908916 0.06149680912782828 0.09243859988396828 0.1316959969058209 0.1844904273834848 0.2991684393734287 0.4451750145039644 0.5339392767356411 0.602204602591375 0.6611873912202668 0.7116611873912203 0.7613614387932701 0 
